transaction_id,transaction_time,transaction_amount,location,device_type,channel,card_present,customer_age,merchant_category,is_fraud
TXN000371,1,220.14,Bangalore,Mobile,Online,No,31,Entertainment,0
TXN000372,9,1256.68,Chennai,Tablet,POS,No,37,Clothing,0
TXN000373,1,3458.45,Bangalore,Desktop,POS,No,42,Travel,0
TXN000374,16,3991.57,Mumbai,Mobile,Online,No,30,Travel,0
TXN000375,7,1319.95,Hyderabad,Mobile,POS,No,20,Grocery,0
TXN000376,0,20.28,Bangalore,POS,Online,No,40,Travel,0
TXN000377,8,20.67,Hyderabad,Tablet,POS,No,39,Grocery,0
TXN000378,10,2317.35,Delhi,POS,Online,No,65,Electronics,0
TXN000379,21,2405.45,Chennai,POS,POS,No,59,Entertainment,0
TXN000380,15,2433.9,Chennai,POS,Online,No,53,Food,0
TXN000381,6,3837.74,Bangalore,Desktop,POS,No,32,Grocery,0
TXN000382,9,7625.17,Kolkata,Desktop,POS,Yes,23,Grocery,0
TXN000383,22,13867.01,Mumbai,Desktop,Online,No,69,Clothing,0
TXN000384,2,3622.6,Kolkata,POS,POS,Yes,27,Food,0
TXN000385,17,2164.63,Bangalore,POS,POS,Yes,29,Food,0
TXN000386,23,455.94,Mumbai,POS,Online,Yes,35,Electronics,0
TXN000387,12,1454.38,Hyderabad,Desktop,POS,Yes,32,Entertainment,0
TXN000388,6,2549.1,Chennai,Desktop,POS,No,63,Entertainment,0
TXN000389,3,25681.57,Mumbai,POS,Online,No,62,Clothing,1
TXN000390,12,407.4,Delhi,Mobile,Online,Yes,47,Food,0
TXN000391,19,4726.22,Bangalore,Mobile,POS,Yes,62,Clothing,0
TXN000392,0,20549.02,Bangalore,Mobile,Online,Yes,36,Clothing,0
TXN000393,7,4908.75,Kolkata,Desktop,Online,No,48,Grocery,0
TXN000394,13,4372.01,Hyderabad,Desktop,Online,Yes,41,Grocery,0
TXN000395,15,897.97,Delhi,Tablet,POS,No,37,Clothing,0
TXN000396,13,10.1,Kolkata,Mobile,Online,No,26,Electronics,0
TXN000397,11,768.5,Delhi,POS,POS,No,42,Entertainment,0
TXN000398,18,4679.09,Chennai,Desktop,POS,Yes,45,Electronics,0
TXN000399,22,340.45,Mumbai,POS,Online,No,55,Electronics,0
TXN000400,14,1053.44,Chennai,Tablet,POS,No,64,Travel,0
TXN000401,1,2480.07,Mumbai,POS,Online,Yes,57,Travel,0
TXN000402,1,2601.15,Kolkata,Tablet,POS,No,64,Travel,0
TXN000403,22,2349.14,Delhi,Tablet,POS,Yes,62,Entertainment,0
TXN000404,21,11871.61,Mumbai,Desktop,Online,Yes,58,Entertainment,0
TXN000405,18,37.09,Hyderabad,Mobile,Online,Yes,55,Travel,0
TXN000406,21,2005.94,Chennai,POS,Online,Yes,66,Entertainment,0
TXN000407,21,2106.08,Bangalore,Desktop,Online,Yes,63,Entertainment,0
TXN000408,16,1041.54,Bangalore,Desktop,POS,Yes,55,Clothing,0
TXN000409,19,2233.77,Bangalore,Mobile,Online,No,46,Clothing,0
TXN000410,9,3355.95,Kolkata,Mobile,Online,Yes,39,Food,0
TXN000411,5,3351.15,Chennai,Tablet,POS,No,53,Grocery,0
TXN000412,14,275.88,Mumbai,Desktop,Online,Yes,28,Clothing,0
TXN000413,21,4865.44,Chennai,Mobile,Online,No,42,Entertainment,0
TXN000414,10,8008.36,Chennai,Mobile,Online,Yes,56,Travel,0
TXN000415,4,395.84,Kolkata,POS,POS,Yes,21,Electronics,0
TXN000416,0,1616.85,Mumbai,Tablet,POS,No,50,Electronics,0
TXN000417,7,2150.78,Mumbai,POS,Online,No,50,Entertainment,0
TXN000418,20,434.46,Chennai,Desktop,POS,No,28,Travel,0
TXN000419,11,2099.81,Chennai,Mobile,POS,Yes,51,Clothing,0
TXN000420,11,695.26,Hyderabad,Desktop,Online,Yes,53,Clothing,0
TXN000421,4,8216.81,Hyderabad,POS,POS,Yes,38,Grocery,0
TXN000422,6,1785.18,Hyderabad,Mobile,POS,No,31,Food,0
TXN000423,3,15836.28,Bangalore,Desktop,POS,No,59,Electronics,0
TXN000424,5,142.88,Chennai,Tablet,Online,Yes,36,Food,0
TXN000425,12,409.46,Delhi,Tablet,Online,Yes,41,Food,0
TXN000426,19,1756.71,Bangalore,Mobile,Online,No,40,Electronics,0
TXN000427,14,6222.99,Delhi,Mobile,POS,Yes,45,Clothing,0
TXN000428,2,2430.57,Chennai,Desktop,POS,Yes,59,Clothing,0
TXN000429,22,3954.15,Chennai,Mobile,Online,No,27,Food,0
TXN000430,7,1652.67,Kolkata,Tablet,Online,Yes,66,Electronics,0
TXN000431,19,124.07,Hyderabad,Tablet,POS,No,32,Food,0
TXN000432,15,3130.78,Chennai,Mobile,Online,No,21,Clothing,0
TXN000433,12,3015.38,Kolkata,Mobile,Online,No,54,Travel,0
TXN000434,17,222.32,Hyderabad,Tablet,Online,No,59,Entertainment,0
TXN000435,9,562.18,Hyderabad,Mobile,POS,Yes,30,Travel,0
TXN000436,18,1939.68,Kolkata,Desktop,POS,No,48,Food,0
TXN000437,16,1775.23,Mumbai,POS,POS,No,32,Grocery,0
TXN000438,23,4188.03,Kolkata,Tablet,POS,Yes,55,Entertainment,0
TXN000439,18,1470.19,Mumbai,Tablet,Online,No,54,Food,0
TXN000440,22,3265.69,Mumbai,Mobile,Online,No,34,Electronics,0
TXN000441,4,3656.48,Bangalore,POS,POS,Yes,24,Electronics,0
TXN000442,20,3106.95,Mumbai,POS,Online,No,40,Grocery,0
TXN000443,22,2719.95,Hyderabad,Mobile,POS,Yes,58,Entertainment,0
TXN000444,8,4914.8,Bangalore,Mobile,Online,No,23,Clothing,0
TXN000445,11,3211.01,Bangalore,POS,POS,Yes,67,Grocery,0
TXN000446,20,5390.64,Bangalore,Tablet,POS,Yes,61,Clothing,0
TXN000447,0,3037.46,Hyderabad,POS,Online,Yes,68,Travel,0
TXN000448,0,519.39,Chennai,Tablet,Online,Yes,63,Travel,0
TXN000449,14,1110.78,Kolkata,Mobile,POS,Yes,22,Clothing,0
TXN000450,1,1203.02,Hyderabad,POS,POS,No,69,Travel,0
TXN000451,21,295.87,Kolkata,Desktop,POS,No,41,Food,0
TXN000452,15,3535.95,Delhi,Mobile,POS,No,38,Electronics,0
TXN000453,7,2712.43,Delhi,Desktop,Online,No,59,Entertainment,0
TXN000454,12,2673.0,Chennai,Desktop,POS,Yes,50,Electronics,0
TXN000455,20,1953.24,Mumbai,Mobile,Online,Yes,69,Clothing,0
TXN000456,0,2350.03,Hyderabad,Desktop,POS,No,59,Travel,0
TXN000457,15,24.36,Delhi,Tablet,Online,No,35,Travel,0
TXN000458,6,303.6,Hyderabad,Mobile,Online,Yes,21,Travel,0
TXN000459,4,3449.9,Hyderabad,Mobile,Online,No,22,Grocery,0
TXN000460,21,909.27,Delhi,POS,Online,No,56,Grocery,0
TXN000461,22,342.57,Hyderabad,POS,Online,No,55,Grocery,0
TXN000462,2,1195.42,Bangalore,POS,POS,Yes,34,Entertainment,0
TXN000463,11,881.03,Hyderabad,Desktop,POS,Yes,49,Food,0
TXN000464,15,89.44,Hyderabad,Mobile,POS,Yes,64,Electronics,0
TXN000465,18,1585.74,Delhi,POS,POS,No,27,Grocery,0
TXN000466,4,82.2,Hyderabad,Desktop,Online,Yes,42,Food,0
TXN000467,21,1.17,Kolkata,Tablet,Online,No,60,Grocery,0
TXN000468,13,4717.49,Bangalore,POS,POS,Yes,23,Travel,0
TXN000469,4,1134.89,Chennai,POS,POS,Yes,27,Clothing,0
TXN000470,14,2515.12,Chennai,POS,POS,Yes,51,Grocery,0
TXN000471,16,1060.4,Chennai,POS,Online,No,21,Entertainment,0
TXN000472,13,7978.8,Bangalore,Tablet,Online,No,59,Clothing,0
TXN000473,19,3918.92,Delhi,Mobile,Online,No,41,Food,0
TXN000474,4,1382.16,Delhi,POS,POS,Yes,23,Food,0
TXN000475,11,709.55,Kolkata,Mobile,POS,Yes,39,Entertainment,0
TXN000476,15,444.83,Bangalore,Tablet,Online,No,40,Entertainment,0
TXN000477,15,4311.74,Bangalore,Desktop,POS,No,42,Travel,0
TXN000478,20,1810.12,Kolkata,Mobile,POS,No,50,Entertainment,0
TXN000479,6,791.75,Delhi,Mobile,Online,Yes,35,Food,0
TXN000480,3,7563.2,Delhi,Mobile,Online,Yes,25,Travel,0
TXN000481,0,1483.36,Mumbai,Mobile,POS,Yes,34,Travel,0
TXN000482,4,2352.45,Mumbai,POS,POS,No,52,Clothing,0
TXN000483,22,5851.55,Hyderabad,Desktop,POS,Yes,64,Clothing,0
TXN000484,9,5376.03,Mumbai,POS,POS,Yes,49,Clothing,0
TXN000485,21,3047.95,Mumbai,Tablet,Online,Yes,54,Electronics,0
TXN000486,4,6584.52,Hyderabad,Desktop,POS,Yes,28,Clothing,0
TXN000487,3,9115.8,Delhi,POS,Online,Yes,40,Clothing,0
TXN000488,1,8205.38,Chennai,Tablet,Online,Yes,61,Grocery,0
TXN000489,19,1287.77,Bangalore,Tablet,Online,No,22,Food,0
TXN000490,9,1518.37,Mumbai,Tablet,Online,Yes,43,Grocery,0
TXN000491,18,825.3,Chennai,Tablet,Online,No,49,Travel,0
TXN000492,0,5438.89,Mumbai,Desktop,Online,Yes,42,Travel,0
TXN000493,23,389.73,Kolkata,POS,Online,No,37,Electronics,0
TXN000494,4,1315.9,Mumbai,Desktop,POS,No,18,Food,0
TXN000495,12,29.34,Kolkata,Tablet,Online,Yes,37,Electronics,0
TXN000496,3,2708.99,Hyderabad,POS,POS,Yes,18,Electronics,0
TXN000497,15,3222.21,Bangalore,Desktop,Online,Yes,34,Entertainment,0
TXN000498,23,859.0,Mumbai,Desktop,Online,No,56,Food,0
TXN000499,15,4003.73,Kolkata,POS,POS,Yes,41,Entertainment,0
TXN000500,22,1441.55,Bangalore,Tablet,Online,No,37,Electronics,0
TXN000501,1,1120.64,Mumbai,Mobile,Online,No,23,Travel,0
TXN000502,16,9382.0,Hyderabad,Tablet,Online,No,21,Food,0
TXN000503,19,2665.24,Mumbai,POS,Online,No,62,Clothing,0
TXN000504,23,872.34,Hyderabad,Desktop,Online,No,19,Electronics,0
TXN000505,11,12266.67,Delhi,Mobile,POS,Yes,38,Food,0
TXN000506,17,1470.86,Chennai,Mobile,POS,No,51,Food,0
TXN000507,2,3130.92,Chennai,Desktop,Online,Yes,20,Food,0
TXN000508,0,3860.48,Bangalore,Desktop,Online,No,30,Electronics,0
TXN000509,0,1646.08,Kolkata,Tablet,Online,Yes,50,Entertainment,0
TXN000510,18,2303.07,Chennai,Tablet,POS,No,49,Grocery,0
TXN000511,10,822.45,Kolkata,Mobile,POS,Yes,57,Clothing,0
TXN000512,4,1881.08,Kolkata,POS,POS,Yes,56,Food,0
TXN000513,11,1116.67,Chennai,Tablet,Online,Yes,46,Electronics,0
TXN000514,2,2378.62,Chennai,Mobile,POS,Yes,18,Entertainment,0
TXN000515,0,3324.99,Kolkata,Mobile,POS,No,51,Travel,0
TXN000516,0,2855.79,Kolkata,Tablet,Online,Yes,30,Clothing,0
TXN000517,7,4497.94,Mumbai,Desktop,POS,No,43,Food,0
TXN000518,9,127.25,Mumbai,POS,Online,No,38,Grocery,0
TXN000519,10,245.57,Kolkata,POS,POS,Yes,27,Food,0
TXN000520,11,689.43,Chennai,Desktop,POS,Yes,22,Clothing,0
TXN000521,12,12764.08,Mumbai,Desktop,Online,Yes,31,Travel,0
TXN000522,11,4832.34,Kolkata,Mobile,Online,Yes,34,Clothing,0
TXN000523,13,7735.85,Hyderabad,Tablet,POS,Yes,52,Entertainment,0
TXN000524,1,952.74,Kolkata,Mobile,Online,No,31,Entertainment,0
TXN000525,18,2558.94,Bangalore,Tablet,Online,No,34,Food,0
TXN000526,17,2428.27,Bangalore,Desktop,POS,No,30,Entertainment,0
TXN000527,2,2528.56,Kolkata,Mobile,Online,Yes,63,Food,0
TXN000528,22,3792.94,Kolkata,POS,POS,No,57,Travel,0
TXN000529,16,1502.53,Kolkata,Mobile,POS,No,63,Clothing,0
TXN000530,7,3392.26,Mumbai,Desktop,POS,Yes,38,Clothing,0
TXN000531,9,4659.7,Delhi,Mobile,Online,Yes,62,Travel,0
TXN000532,1,1023.56,Mumbai,Mobile,POS,No,61,Electronics,0
TXN000533,18,8742.08,Kolkata,Tablet,Online,Yes,37,Travel,0
TXN000534,8,2189.73,Mumbai,Mobile,POS,Yes,54,Clothing,0
TXN000535,6,3958.85,Delhi,POS,POS,No,48,Entertainment,0
TXN000536,3,3916.08,Delhi,Tablet,POS,No,57,Clothing,0
TXN000537,20,2498.91,Delhi,Tablet,POS,No,31,Travel,0
TXN000538,17,1168.85,Hyderabad,POS,POS,Yes,19,Food,0
TXN000539,12,3298.29,Kolkata,Desktop,Online,Yes,26,Entertainment,0
TXN000540,10,273.99,Chennai,Tablet,POS,Yes,58,Clothing,0
TXN000541,23,11959.49,Chennai,Tablet,POS,Yes,40,Electronics,0
TXN000542,3,610.01,Chennai,Mobile,POS,Yes,28,Food,0
TXN000543,20,966.51,Bangalore,Mobile,Online,Yes,37,Electronics,0
TXN000544,3,9266.12,Chennai,Desktop,Online,Yes,18,Entertainment,0
TXN000545,9,619.38,Kolkata,Tablet,Online,Yes,25,Travel,0
TXN000546,4,559.32,Kolkata,POS,POS,No,20,Entertainment,0
TXN000547,8,4897.14,Bangalore,Desktop,POS,Yes,45,Clothing,0
TXN000548,23,868.2,Hyderabad,Desktop,Online,Yes,68,Entertainment,0
TXN000549,2,298.55,Kolkata,POS,Online,No,22,Travel,0
TXN000550,16,771.04,Hyderabad,Desktop,POS,Yes,58,Food,0
TXN000551,2,6577.79,Kolkata,Tablet,Online,Yes,22,Clothing,0
TXN000552,15,986.84,Bangalore,Mobile,Online,Yes,20,Travel,0
TXN000553,3,3562.93,Hyderabad,Mobile,Online,No,19,Travel,0
TXN000554,17,1508.27,Hyderabad,Tablet,POS,No,50,Grocery,0
TXN000555,16,911.92,Hyderabad,POS,Online,No,66,Food,0
TXN000556,6,466.62,Bangalore,Tablet,Online,No,48,Clothing,0
TXN000557,23,10747.27,Bangalore,POS,POS,No,28,Food,0
TXN000558,22,2208.89,Kolkata,POS,POS,No,64,Grocery,0
TXN000559,4,365.67,Bangalore,Mobile,Online,No,22,Entertainment,0
TXN000560,11,664.99,Hyderabad,Desktop,POS,Yes,29,Food,0
TXN000561,16,1569.19,Delhi,POS,Online,No,37,Travel,0
TXN000562,22,2356.91,Mumbai,POS,Online,No,35,Clothing,0
TXN000563,12,601.93,Bangalore,Desktop,POS,Yes,67,Clothing,0
TXN000564,22,976.06,Hyderabad,POS,Online,Yes,59,Clothing,0
TXN000565,2,4593.35,Bangalore,POS,Online,Yes,56,Clothing,0
TXN000566,8,1621.18,Bangalore,Mobile,Online,Yes,69,Grocery,0
TXN000567,16,4.21,Hyderabad,Mobile,Online,No,48,Clothing,0
TXN000568,16,166.35,Hyderabad,Tablet,POS,No,51,Food,0
TXN000569,19,1735.86,Bangalore,POS,Online,No,23,Electronics,0
TXN000570,15,186.0,Mumbai,Tablet,Online,Yes,45,Grocery,0
TXN000571,21,573.13,Kolkata,Mobile,Online,No,67,Grocery,0
TXN000572,12,3904.5,Chennai,POS,Online,No,35,Food,0
TXN000573,18,1963.99,Delhi,Desktop,POS,No,56,Food,1
TXN000574,16,1976.02,Kolkata,Mobile,POS,Yes,31,Clothing,0
TXN000575,3,2735.54,Bangalore,Mobile,POS,Yes,58,Clothing,0
TXN000576,11,4660.86,Hyderabad,POS,POS,Yes,64,Electronics,0
TXN000577,8,518.01,Kolkata,POS,Online,Yes,49,Clothing,0
TXN000578,18,570.02,Hyderabad,Desktop,Online,Yes,51,Grocery,0
TXN000579,11,388.29,Delhi,POS,Online,No,23,Food,0
TXN000580,8,8285.74,Kolkata,POS,Online,No,30,Electronics,0
TXN000581,6,2583.21,Kolkata,Tablet,Online,No,39,Electronics,0
TXN000582,13,291.65,Hyderabad,Mobile,POS,Yes,49,Travel,0
TXN000583,19,747.87,Bangalore,Tablet,POS,Yes,45,Electronics,1
TXN000584,18,3879.4,Hyderabad,Desktop,POS,Yes,50,Travel,0
TXN000585,14,88.26,Mumbai,POS,Online,No,54,Grocery,0
TXN000586,15,3880.11,Hyderabad,Tablet,POS,No,18,Electronics,0
TXN000587,20,7273.05,Chennai,Tablet,POS,No,59,Clothing,0
TXN000588,4,174.1,Kolkata,POS,Online,Yes,67,Entertainment,0
TXN000589,2,618.93,Mumbai,Desktop,POS,Yes,69,Food,0
TXN000590,11,7.14,Hyderabad,POS,POS,No,35,Travel,0
TXN000591,19,346.34,Chennai,Desktop,POS,Yes,69,Entertainment,0
TXN000592,20,2879.09,Delhi,Mobile,Online,Yes,25,Travel,0
TXN000593,3,137.56,Delhi,Mobile,POS,Yes,68,Entertainment,0
TXN000594,20,1664.52,Kolkata,Tablet,POS,Yes,40,Entertainment,0
TXN000595,22,2099.92,Chennai,Desktop,Online,Yes,19,Grocery,0
TXN000596,15,7113.53,Delhi,Mobile,POS,Yes,63,Grocery,0
TXN000597,6,1929.02,Bangalore,Desktop,POS,No,38,Entertainment,1
TXN000598,12,461.36,Mumbai,Mobile,Online,No,23,Grocery,0
TXN000599,20,1024.48,Kolkata,POS,POS,Yes,44,Travel,0
TXN000600,9,3346.01,Hyderabad,Desktop,Online,Yes,48,Clothing,0
TXN000601,6,356.74,Hyderabad,POS,Online,Yes,40,Travel,0
TXN000602,13,790.89,Delhi,Mobile,Online,No,50,Travel,0
TXN000603,4,16401.71,Hyderabad,Desktop,Online,Yes,32,Grocery,0
TXN000604,2,16.65,Mumbai,Tablet,Online,No,19,Travel,0
TXN000605,22,495.27,Bangalore,Tablet,Online,No,26,Food,0
TXN000606,10,5567.66,Hyderabad,Mobile,Online,No,46,Electronics,0
TXN000607,10,320.69,Kolkata,POS,POS,Yes,64,Clothing,0
TXN000608,17,102.66,Kolkata,Tablet,Online,Yes,61,Entertainment,0
TXN000609,14,387.98,Delhi,Tablet,Online,Yes,44,Travel,0
TXN000610,11,3548.56,Kolkata,POS,POS,Yes,26,Entertainment,0
TXN000611,8,14933.28,Mumbai,Mobile,POS,No,41,Electronics,0
TXN000612,9,2679.45,Chennai,Tablet,Online,Yes,37,Clothing,0
TXN000613,11,398.25,Mumbai,Desktop,POS,Yes,35,Travel,0
TXN000614,16,609.21,Bangalore,Tablet,POS,Yes,53,Food,0
TXN000615,5,2314.51,Hyderabad,POS,POS,Yes,57,Entertainment,0
TXN000616,6,3772.73,Kolkata,POS,Online,No,45,Food,0
TXN000617,13,3262.24,Bangalore,Mobile,POS,No,27,Food,0
TXN000618,12,2565.07,Bangalore,POS,POS,Yes,22,Electronics,0
TXN000619,7,12864.47,Kolkata,Mobile,POS,No,21,Grocery,0
TXN000620,9,662.07,Chennai,Desktop,POS,No,33,Travel,1
TXN000621,8,569.5,Mumbai,Mobile,Online,Yes,34,Clothing,0
TXN000622,17,5878.29,Bangalore,Desktop,Online,No,67,Travel,0
TXN000623,1,1030.95,Mumbai,POS,POS,No,62,Grocery,0
TXN000624,4,1212.77,Bangalore,Tablet,POS,Yes,32,Clothing,0
TXN000625,4,2386.66,Kolkata,POS,POS,Yes,34,Electronics,0
TXN000626,5,1440.28,Kolkata,Tablet,POS,Yes,59,Travel,0
TXN000627,18,1017.52,Kolkata,Desktop,Online,No,46,Entertainment,0
TXN000628,7,7473.09,Kolkata,Tablet,Online,Yes,48,Entertainment,0
TXN000629,15,415.28,Kolkata,Tablet,POS,Yes,54,Grocery,0
TXN000630,12,1554.0,Mumbai,Mobile,Online,Yes,62,Electronics,0
TXN000631,0,8.91,Bangalore,POS,POS,No,32,Clothing,0
TXN000632,21,4942.26,Hyderabad,Tablet,Online,No,57,Electronics,0
TXN000633,19,553.28,Delhi,Tablet,POS,Yes,69,Clothing,0
TXN000634,16,4448.28,Chennai,Tablet,POS,Yes,50,Grocery,0
TXN000635,6,482.63,Delhi,POS,POS,No,51,Entertainment,0
TXN000636,12,1617.36,Hyderabad,Mobile,Online,No,68,Travel,0
TXN000637,3,3907.9,Bangalore,POS,Online,No,41,Food,0
TXN000638,3,947.46,Mumbai,POS,POS,No,41,Electronics,0
TXN000639,5,1130.27,Hyderabad,Mobile,Online,Yes,28,Grocery,0
TXN000640,18,3301.75,Bangalore,Tablet,POS,No,45,Clothing,0
TXN000641,11,623.66,Chennai,POS,POS,Yes,67,Clothing,0
TXN000642,21,9096.22,Hyderabad,POS,POS,Yes,37,Grocery,0
TXN000643,6,627.68,Bangalore,POS,POS,Yes,68,Electronics,0
TXN000644,9,4158.83,Kolkata,Mobile,Online,No,69,Food,0
TXN000645,18,4867.55,Delhi,Mobile,Online,No,41,Clothing,0
TXN000646,6,1406.99,Chennai,Desktop,POS,No,60,Grocery,0
TXN000647,2,509.66,Chennai,Tablet,Online,No,41,Electronics,0
TXN000648,12,544.22,Delhi,Mobile,POS,Yes,38,Electronics,0
TXN000649,12,12690.57,Mumbai,Tablet,POS,Yes,19,Entertainment,0
TXN000650,17,3877.43,Delhi,Desktop,Online,Yes,69,Clothing,0
TXN000651,19,1793.77,Delhi,Desktop,POS,No,48,Entertainment,0
TXN000652,7,892.59,Delhi,Mobile,Online,No,21,Entertainment,0
TXN000653,8,57.27,Mumbai,POS,POS,Yes,38,Travel,0
TXN000654,6,3330.21,Chennai,Desktop,Online,Yes,36,Entertainment,0
TXN000655,0,9433.83,Hyderabad,Desktop,Online,Yes,23,Food,0
TXN000656,2,338.98,Bangalore,Desktop,Online,Yes,57,Entertainment,0
TXN000657,12,4213.27,Delhi,Desktop,POS,Yes,62,Travel,0
TXN000658,16,499.0,Mumbai,Desktop,Online,No,40,Electronics,0
TXN000659,23,4712.17,Bangalore,Mobile,POS,No,21,Food,0
TXN000660,0,1388.84,Hyderabad,POS,POS,Yes,44,Clothing,0
TXN000661,5,3735.03,Hyderabad,Desktop,Online,Yes,22,Food,0
TXN000662,20,7822.54,Bangalore,POS,POS,No,55,Travel,0
TXN000663,5,2903.85,Chennai,Desktop,POS,No,35,Grocery,0
TXN000664,11,7603.51,Hyderabad,Mobile,Online,Yes,35,Clothing,0
TXN000665,12,803.73,Kolkata,POS,POS,No,46,Grocery,0
TXN000666,12,11468.44,Bangalore,Mobile,POS,No,56,Electronics,0
TXN000667,14,6187.12,Delhi,Tablet,POS,Yes,34,Food,0
TXN000668,20,341.43,Bangalore,Tablet,POS,No,59,Entertainment,0
TXN000669,15,1600.95,Kolkata,POS,Online,No,58,Grocery,0
TXN000670,21,7853.1,Kolkata,Mobile,POS,No,69,Food,0
TXN000671,20,244.01,Chennai,POS,Online,Yes,60,Electronics,0
TXN000672,10,1814.11,Mumbai,Tablet,POS,Yes,18,Clothing,0
TXN000673,4,3857.65,Hyderabad,Mobile,Online,No,30,Travel,1
TXN000674,3,102.06,Hyderabad,POS,POS,No,27,Food,0
TXN000675,2,4193.05,Hyderabad,POS,POS,Yes,54,Entertainment,0
TXN000676,18,1344.5,Chennai,Desktop,Online,Yes,24,Travel,0
TXN000677,19,860.53,Hyderabad,Mobile,Online,Yes,38,Grocery,0
TXN000678,17,2573.87,Kolkata,POS,Online,Yes,24,Grocery,0
TXN000679,14,2357.97,Mumbai,Mobile,POS,No,20,Electronics,0
TXN000680,8,6212.97,Hyderabad,Tablet,Online,No,62,Entertainment,0
TXN000681,16,3381.06,Hyderabad,POS,Online,Yes,50,Clothing,0
TXN000682,13,1643.84,Hyderabad,POS,POS,Yes,46,Grocery,0
TXN000683,14,3150.65,Hyderabad,Tablet,POS,No,65,Clothing,1
TXN000684,0,4160.66,Hyderabad,POS,Online,No,22,Travel,0
TXN000685,20,8309.55,Chennai,Desktop,POS,No,46,Grocery,0
TXN000686,21,3654.84,Delhi,POS,Online,Yes,39,Travel,0
TXN000687,21,2354.95,Bangalore,Tablet,POS,No,43,Clothing,0
TXN000688,2,1400.33,Delhi,Mobile,Online,Yes,57,Travel,0
TXN000689,15,6662.56,Delhi,Desktop,Online,Yes,34,Travel,0
TXN000690,22,4718.16,Bangalore,POS,POS,No,65,Food,0
TXN000691,10,240.97,Hyderabad,POS,POS,No,61,Clothing,1
TXN000692,11,3607.33,Bangalore,POS,Online,No,37,Entertainment,0
TXN000693,9,2321.44,Hyderabad,Desktop,Online,Yes,58,Electronics,0
TXN000694,15,328.25,Kolkata,POS,Online,Yes,51,Grocery,0
TXN000695,7,2496.96,Bangalore,Mobile,POS,Yes,26,Electronics,0
TXN000696,5,641.46,Delhi,Desktop,POS,No,59,Grocery,0
TXN000697,11,3694.49,Hyderabad,POS,POS,No,47,Food,0
TXN000698,23,979.11,Hyderabad,Desktop,POS,No,53,Grocery,0
TXN000699,20,488.77,Bangalore,Mobile,Online,No,30,Travel,0
TXN000700,7,256.59,Kolkata,Mobile,Online,No,62,Grocery,0
TXN000701,3,2024.74,Mumbai,POS,POS,No,19,Food,0
TXN000702,7,668.06,Chennai,Desktop,POS,No,24,Entertainment,0
TXN000703,17,5795.71,Hyderabad,Mobile,Online,Yes,56,Grocery,0
TXN000704,4,9.02,Delhi,POS,Online,Yes,65,Grocery,0
TXN000705,8,5566.76,Bangalore,Tablet,Online,No,53,Travel,0
TXN000706,3,2208.74,Mumbai,Tablet,POS,Yes,66,Food,0
TXN000707,21,7658.74,Chennai,POS,POS,No,39,Grocery,0
TXN000708,16,686.77,Chennai,Tablet,POS,No,20,Electronics,0
TXN000709,8,323.67,Hyderabad,Desktop,POS,Yes,51,Travel,0
TXN000710,0,2942.15,Chennai,POS,Online,No,43,Food,0
TXN000711,20,3679.96,Hyderabad,Mobile,Online,No,62,Food,0
TXN000712,19,1398.44,Delhi,Desktop,POS,No,37,Electronics,0
TXN000713,12,41.32,Chennai,Mobile,POS,Yes,68,Travel,0
TXN000714,15,1567.49,Hyderabad,Mobile,Online,No,34,Electronics,0
TXN000715,12,798.88,Delhi,Desktop,Online,Yes,38,Electronics,0
TXN000716,13,1280.69,Delhi,Tablet,Online,Yes,55,Food,0
TXN000717,2,2120.24,Kolkata,Desktop,POS,No,22,Grocery,0
TXN000718,5,3635.43,Chennai,Desktop,Online,No,54,Grocery,0
TXN000719,17,9908.83,Bangalore,POS,Online,Yes,68,Grocery,0
TXN000720,18,466.45,Hyderabad,Desktop,Online,No,53,Travel,0
TXN000721,4,3417.36,Mumbai,Tablet,Online,No,19,Entertainment,0
TXN000722,14,796.63,Delhi,Desktop,POS,Yes,43,Clothing,0
TXN000723,1,748.1,Delhi,Tablet,POS,Yes,57,Travel,0
TXN000724,9,3011.71,Kolkata,Tablet,POS,No,66,Travel,0
TXN000725,23,4488.32,Delhi,Desktop,POS,Yes,40,Electronics,0
TXN000726,17,11421.24,Hyderabad,Tablet,POS,No,59,Entertainment,0
TXN000727,12,4393.82,Delhi,Tablet,POS,No,46,Food,0
TXN000728,4,513.49,Bangalore,Tablet,Online,Yes,55,Food,0
TXN000729,22,766.24,Delhi,Mobile,POS,No,68,Grocery,0
TXN000730,23,4298.77,Mumbai,POS,POS,Yes,30,Clothing,0
TXN000731,0,2245.9,Mumbai,Tablet,Online,No,47,Grocery,0
TXN000732,21,1050.41,Bangalore,Desktop,POS,Yes,48,Food,0
TXN000733,0,1914.75,Kolkata,Mobile,Online,No,58,Clothing,0
TXN000734,17,7391.36,Bangalore,Tablet,Online,Yes,44,Food,0
TXN000735,14,4226.84,Mumbai,POS,Online,No,57,Food,0
TXN000736,16,1797.32,Bangalore,POS,Online,No,61,Grocery,0
TXN000737,10,11820.33,Bangalore,Desktop,POS,Yes,43,Clothing,0
TXN000738,20,4752.4,Chennai,Tablet,Online,Yes,33,Electronics,0
TXN000739,21,17.66,Chennai,Desktop,Online,Yes,35,Travel,0
TXN000740,16,357.59,Hyderabad,POS,POS,Yes,44,Clothing,0
