transaction_time,transaction_amount,device_type,channel,card_present,customer_age,merchant_category,is_fraud
8,6781.08,3,1,0,68,5,0
2,825.88,2,0,1,30,5,0
0,4322.71,0,1,0,40,4,0
20,2299.72,3,0,1,52,1,0
15,1492.58,0,1,0,53,4,0
22,4636.29,1,0,1,51,3,0
5,2496.7,1,0,0,62,1,0
16,3025.91,1,0,0,40,1,0
4,192.83,1,1,0,24,0,0
4,2644.8,0,1,1,29,4,0
5,1073.07,0,1,1,67,0,0
2,2039.47,3,0,0,19,3,0
20,753.13,3,0,1,28,4,0
22,2859.45,1,0,1,56,5,0
4,478.64,1,0,0,64,3,0
20,393.42,0,0,0,18,2,0
4,626.29,2,1,0,50,5,0
9,5102.43,2,0,1,37,3,0
9,102.33,0,1,0,39,5,0
18,3923.31,3,0,1,40,2,0
16,174.5,0,1,0,52,1,0
20,2688.41,3,1,0,44,3,0
13,4455.81,0,0,1,64,4,0
8,788.28,2,1,1,28,4,0
13,654.27,2,1,0,25,3,0
0,1024.0,2,1,1,20,1,0
18,3608.05,1,1,0,62,5,0
12,882.41,1,0,0,22,0,0
12,2090.08,2,1,1,60,5,0
3,433.23,0,1,0,40,5,0
0,1855.21,1,1,1,46,4,0
16,2940.32,1,0,0,29,3,0
7,223.59,0,1,0,52,5,0
1,5069.07,0,0,1,29,0,0
7,8314.69,2,1,0,29,4,0
6,645.33,0,0,0,40,5,0
1,4274.27,1,1,1,30,0,0
21,1128.3,2,0,0,36,3,0
21,3387.75,1,0,1,26,0,0
2,1098.78,2,1,1,53,4,0
17,5948.97,0,0,1,64,3,0
11,1279.03,3,1,1,55,2,0
0,5668.06,3,0,0,35,2,0
21,4359.13,1,1,0,34,1,0
11,655.68,3,1,0,66,3,0
4,512.2,2,0,1,64,4,0
16,4537.69,3,0,0,56,4,0
15,1484.38,0,1,1,69,3,0
14,8951.01,2,1,0,37,3,0
22,8591.39,2,1,0,40,5,0
14,3547.42,3,0,1,55,1,0
4,2082.93,2,1,1,23,5,0
20,650.62,0,0,0,57,5,0
13,6421.21,2,0,1,39,1,0
1,256.67,3,1,1,66,0,0
10,1387.78,0,1,1,51,0,0
18,1153.55,2,1,1,66,5,0
6,9541.05,1,1,0,18,1,0
5,377.08,1,0,1,58,5,0
1,6625.92,0,0,1,66,1,0
5,1828.82,2,1,1,28,4,0
17,145.99,1,0,0,67,3,0
1,3915.43,3,0,1,44,0,0
17,319.01,0,0,0,48,4,0
14,811.51,3,1,0,23,3,0
18,4824.25,2,1,0,48,0,0
1,504.3,2,0,0,47,2,0
19,1181.22,0,0,1,35,5,0
5,1343.54,1,0,1,65,5,0
0,2666.05,0,1,1,29,3,0
23,4680.99,1,1,0,23,4,0
14,787.26,0,1,0,68,5,0
22,691.2,2,1,0,20,1,0
9,752.71,1,1,0,68,0,1
18,1441.92,3,0,1,30,1,1
16,2297.82,1,0,0,36,2,0
4,40.61,3,1,0,51,1,0
3,4546.44,3,0,0,30,4,0
9,7840.25,3,1,1,25,5,0
23,5564.47,2,0,1,63,3,0
16,113.68,1,1,0,64,3,0
9,2230.19,0,0,1,46,2,0
16,5046.46,2,0,0,42,0,0
19,1265.31,2,1,1,29,4,1
23,6820.17,2,0,0,38,2,0
4,6537.91,3,1,1,26,4,0
1,458.42,3,0,0,34,0,0
5,2041.47,3,1,0,47,2,1
20,78.01,0,1,1,46,3,0
1,993.27,3,0,1,34,4,0
12,5011.91,1,0,0,25,5,0
10,11083.56,3,1,1,58,2,0
10,7336.71,0,1,0,26,5,0
15,130.54,0,1,0,50,5,0
10,7840.83,0,1,1,23,5,0
18,5188.86,1,1,1,19,0,0
14,6068.11,2,0,0,59,4,0
22,7389.2,0,1,0,43,5,0
22,2009.35,0,1,0,54,3,0
15,711.8,2,1,0,39,4,0
10,63.74,0,1,0,25,0,0
21,71.49,0,0,0,44,2,0
15,3085.96,2,0,1,49,2,0
7,1234.21,0,0,0,25,1,0
3,2054.92,0,0,0,45,5,0
7,422.39,1,1,1,33,5,0
3,11128.88,3,1,1,64,3,0
23,417.59,2,1,1,69,1,0
2,1765.31,1,0,0,22,2,0
2,1757.47,0,1,1,51,5,0
17,26.03,1,0,0,67,2,0
18,3306.04,3,0,0,57,4,0
18,2317.94,0,1,0,43,2,0
20,2064.46,0,1,0,46,2,0
4,5112.64,3,1,1,68,4,0
17,827.8,1,1,1,42,3,0
9,5921.93,2,0,1,53,0,0
21,6002.53,2,0,0,64,1,0
20,5261.0,0,0,1,21,3,0
5,1252.91,1,0,0,29,4,0
0,532.21,0,1,1,35,1,0
4,1934.08,2,0,0,48,1,0
8,902.67,1,1,0,66,4,0
11,160.78,0,1,1,34,0,0
13,983.3,0,0,0,35,5,0
1,1899.7,3,1,0,19,2,0
16,358.84,3,0,1,60,1,0
13,8665.14,2,1,0,69,5,0
12,3202.22,0,0,0,29,0,0
8,439.73,1,1,0,34,1,0
14,5014.96,1,1,1,63,3,0
21,7896.95,2,0,0,37,1,0
14,914.62,3,1,0,24,2,0
23,463.84,1,1,1,21,2,0
10,1167.93,1,1,0,28,5,0
15,5355.82,2,0,0,51,0,0
16,577.46,3,1,0,62,4,0
3,4533.49,3,0,1,38,5,0
0,3779.13,1,0,0,41,5,0
7,3161.2,3,1,0,59,3,0
16,1703.87,0,0,1,28,1,0
2,1370.77,2,0,0,25,1,0
19,267.34,2,1,1,35,0,0
14,1326.49,3,1,0,22,3,0
14,2762.72,2,0,0,39,3,0
23,6854.51,0,0,1,22,0,0
21,5371.52,0,1,0,58,3,0
13,98.24,3,1,1,49,4,0
22,448.5,3,1,1,22,3,0
13,5661.27,1,1,0,26,1,0
23,8406.34,1,0,1,68,0,0
1,172.28,0,1,1,69,1,0
12,3624.47,2,0,0,58,3,0
13,1365.86,1,1,0,46,0,0
23,1359.04,1,1,1,37,3,0
18,3087.28,1,0,1,44,1,0
6,4985.61,0,1,0,54,3,0
2,964.08,3,1,0,44,3,0
14,3665.95,1,0,0,39,1,0
22,3030.78,0,0,0,33,4,0
13,2185.21,1,1,0,22,0,0
10,2767.12,2,0,0,31,3,0
14,54.66,3,0,0,42,2,0
12,12.22,0,1,0,69,1,0
17,2398.45,3,0,0,39,2,0
5,2227.7,2,0,1,54,3,0
2,222.02,1,1,1,62,3,0
18,2031.98,2,1,1,46,3,0
14,4250.62,0,1,0,58,0,0
22,2337.44,2,1,0,51,1,0
4,2187.03,1,1,1,30,1,0
9,3796.57,1,0,1,53,5,0
6,565.66,2,1,1,69,3,0
16,1834.59,2,0,0,30,2,0
6,480.67,3,0,1,49,1,0
21,2226.01,0,0,0,29,5,0
11,2689.03,1,1,0,56,5,0
16,389.21,2,1,1,32,4,0
12,235.56,2,0,0,49,4,0
19,547.21,2,1,0,55,2,0
3,2648.12,3,1,0,44,5,0
9,630.75,1,0,1,23,3,0
2,965.76,3,1,0,30,2,0
8,3637.49,0,1,1,27,4,0
12,856.43,1,0,1,19,0,0
17,1520.14,3,1,1,38,5,0
14,7928.7,2,0,0,29,0,0
3,5228.85,2,1,0,27,2,1
14,885.02,1,1,1,68,4,0
21,2730.75,0,0,0,69,3,0
1,3288.09,0,1,1,69,5,0
14,6915.01,2,0,1,30,5,0
7,2378.69,0,0,1,31,5,0
7,2471.73,1,1,1,29,0,0
16,6579.77,0,0,0,54,4,0
11,167.75,2,1,0,20,4,0
18,2967.72,2,1,1,39,3,0
9,1616.9,3,0,0,53,5,0
8,7215.96,1,0,0,23,2,0
4,9697.42,3,0,1,23,5,0
5,559.88,1,1,0,40,3,0
19,991.64,0,0,1,21,2,0
1,958.38,2,1,1,20,0,0
23,318.17,0,1,0,46,3,0
12,1978.81,3,1,1,60,1,0
5,2158.98,3,0,1,64,4,0
4,2552.76,2,0,1,24,0,0
0,3262.65,1,0,1,63,0,0
20,194.95,0,0,0,27,4,0
21,2922.42,1,1,1,58,4,0
20,7353.58,0,1,1,64,1,0
5,1820.86,1,0,1,48,2,0
5,338.54,0,0,0,63,1,0
22,269.59,0,1,1,33,1,0
15,992.82,1,1,0,36,5,0
3,4189.33,3,0,0,60,0,0
10,907.37,1,1,0,42,5,0
23,5051.37,3,1,0,18,4,1
22,5138.72,0,0,1,38,0,0
8,1832.56,1,0,1,40,4,0
22,1073.41,0,1,0,39,1,0
2,2731.43,2,1,0,51,1,0
18,4990.58,0,0,1,60,1,1
7,200.25,3,1,1,35,3,0
4,9199.98,3,0,1,34,0,0
3,3114.53,1,1,1,63,4,0
23,1523.23,0,0,0,30,4,0
5,2115.78,3,1,0,62,5,0
1,1461.29,3,1,1,26,2,0
19,1596.2,0,0,0,42,0,0
10,2716.18,0,1,0,41,1,0
3,186.39,3,0,1,36,2,0
14,578.49,3,0,1,53,4,0
5,772.58,1,1,0,62,1,0
21,1570.29,0,0,0,30,1,0
16,1391.15,0,1,1,29,1,0
23,3842.61,2,1,1,45,3,0
5,899.99,2,1,0,18,5,0
18,176.3,0,1,0,50,1,0
1,171.12,1,0,0,31,4,0
14,34.13,3,0,0,37,1,0
10,116.3,3,1,0,27,1,0
7,5869.78,0,1,0,53,0,0
18,3584.47,1,1,1,20,5,0
12,16513.2,0,0,0,22,2,0
11,61.57,1,1,1,59,1,0
4,5671.46,0,1,1,53,3,0
5,3572.74,0,0,1,24,0,0
21,3067.81,1,1,0,57,2,0
3,1322.65,3,0,0,38,4,0
18,1418.31,1,1,1,19,2,0
19,5603.87,2,1,1,46,2,0
0,3749.88,1,0,1,50,0,0
19,3328.87,0,0,0,49,4,0
16,93.39,1,0,0,65,0,0
11,611.2,1,1,1,21,0,0
14,9860.22,0,1,0,29,3,0
0,1817.45,3,0,0,33,1,0
13,4561.44,3,0,1,48,0,0
5,1479.57,3,0,1,65,2,0
4,4335.88,0,1,1,66,4,0
10,380.82,2,1,1,63,1,0
3,129.12,1,0,0,27,0,0
12,1883.07,1,0,0,62,3,0
10,2686.86,0,1,0,28,1,0
2,1173.36,2,0,0,18,1,0
0,3776.39,2,0,0,34,4,0
5,2054.46,1,0,1,26,5,0
17,7906.5,2,0,1,24,5,0
23,266.46,3,1,0,18,4,0
9,206.66,0,1,0,60,4,0
4,7065.49,3,1,0,27,4,1
22,3317.88,0,0,1,49,5,0
9,3336.17,0,0,0,40,0,0
11,83.83,1,1,1,22,2,0
1,8326.19,1,0,0,29,2,0
12,4432.93,0,1,0,34,0,0
7,4335.78,3,0,1,38,5,0
1,7288.86,1,1,1,40,2,0
19,2589.34,2,0,0,66,4,0
0,1505.93,0,0,1,46,2,0
4,1965.7,1,0,0,51,5,0
8,4504.99,2,1,0,44,0,0
16,4392.51,3,0,0,20,2,0
8,2821.65,0,0,1,31,2,0
10,738.01,2,1,1,63,3,0
14,5125.85,0,0,0,61,2,0
23,3125.92,3,1,1,40,1,0
5,750.24,2,0,1,36,1,0
22,1965.5,2,1,1,43,2,0
2,17641.2,1,1,0,37,0,1
16,1194.19,2,1,0,26,4,0
4,371.8,0,1,1,28,4,0
11,65.72,3,0,1,22,0,0
17,612.35,1,1,1,31,2,0
13,620.95,3,1,0,57,1,0
20,5857.23,0,1,1,66,2,0
23,509.36,2,0,1,41,2,0
10,5955.69,1,1,0,49,0,0
8,272.13,1,1,1,39,2,1
1,7114.02,0,1,1,66,0,0
11,888.57,3,0,1,65,1,0
2,2836.37,1,1,1,53,2,0
2,522.09,1,1,1,27,5,0
0,1483.16,2,1,1,45,3,0
7,269.01,0,0,1,22,5,0
21,2599.13,1,1,0,22,1,0
7,1273.38,3,0,0,52,5,0
10,5734.67,1,0,1,24,4,0
8,602.01,0,0,0,60,0,0
4,985.46,0,0,1,65,3,0
13,585.33,2,0,0,50,1,0
2,2489.12,1,0,1,58,5,0
20,355.5,3,0,0,38,3,0
4,629.78,2,1,0,26,1,0
4,3404.18,1,0,0,53,0,0
18,231.99,0,1,1,62,2,0
13,4077.95,0,1,0,22,1,0
3,330.56,2,1,1,23,0,0
12,2641.97,3,1,1,49,4,0
9,18370.82,2,0,1,59,1,0
17,573.09,2,0,1,42,5,0
7,907.72,0,1,1,19,1,0
7,6860.92,2,0,0,42,2,0
6,2952.8,2,0,1,49,4,0
7,2034.96,0,1,1,18,0,0
13,2481.44,3,0,0,22,0,0
18,1050.78,2,1,0,54,3,0
5,5799.73,3,1,0,65,3,1
0,4102.64,2,1,1,37,3,0
22,3085.58,0,1,0,58,2,0
14,8053.41,1,1,1,66,0,0
0,2589.04,1,0,0,64,2,0
16,2151.56,1,0,0,68,4,0
0,11151.02,3,1,1,21,2,0
14,692.07,2,0,0,55,2,0
22,459.34,0,0,0,45,1,0
1,531.22,3,1,1,69,3,0
13,13652.62,3,0,1,61,2,0
20,3168.82,2,1,1,41,5,0
7,1095.52,1,1,0,57,1,0
7,858.96,1,0,0,24,1,0
18,174.92,0,0,1,19,0,0
6,424.51,1,0,1,49,4,0
18,7163.53,1,1,0,28,3,0
5,4127.14,0,1,1,35,4,0
5,8519.25,2,1,1,32,3,0
2,1653.54,0,1,1,65,5,0
6,2758.17,2,1,1,41,3,0
18,1983.03,1,1,1,33,5,0
7,6395.63,3,0,0,45,4,0
9,14261.67,2,1,1,63,1,0
19,8099.14,3,1,0,39,1,0
14,2734.33,0,0,1,20,0,0
14,191.38,2,0,0,66,2,0
0,2883.29,2,0,1,23,1,0
19,306.26,1,1,0,69,2,0
6,448.36,2,0,1,33,4,0
3,637.15,1,1,0,36,5,0
5,1355.28,3,0,0,55,0,0
0,2687.89,3,1,0,21,0,0
4,1217.39,3,0,1,51,3,0
22,1805.9,2,1,1,57,4,0
0,145.33,1,0,1,23,2,0
3,2900.84,2,1,0,41,1,0
21,3210.35,2,1,1,32,3,0
1,314.05,2,1,0,25,2,0
9,4612.99,0,0,0,23,1,0
4,3127.77,1,1,0,59,0,0
9,2018.44,1,1,1,61,3,0
0,2414.65,0,1,0,54,1,0
21,2097.77,2,1,0,56,2,0
5,165.88,3,1,0,54,2,0
12,3985.77,1,1,0,62,1,0
14,2151.16,3,0,0,47,1,0
3,569.21,0,0,0,58,2,0
12,3425.16,2,0,1,69,0,0
23,3562.98,2,0,0,26,4,0
19,720.47,3,1,1,62,5,0
23,4776.2,0,1,1,47,3,1
14,1829.2,3,1,1,49,3,0
7,597.58,2,0,0,36,3,0
4,3215.5,3,1,1,31,0,0
14,2724.42,0,0,0,33,1,0
3,560.46,0,1,1,54,1,0
11,6175.36,2,0,1,27,1,0
12,5783.45,2,0,1,50,4,0
1,5428.14,2,0,0,19,0,0
18,1528.62,1,0,1,64,0,0
18,5222.45,1,1,1,58,0,0
3,5589.03,3,0,1,46,4,0
3,16999.7,2,0,1,42,1,0
10,9482.15,2,1,1,26,1,0
4,1447.92,3,1,0,59,0,0
19,662.7,1,0,1,22,1,0
10,1037.89,0,0,1,25,2,0
9,2048.29,3,0,0,51,2,0
7,4911.32,0,0,1,61,3,0
5,3851.04,0,1,1,35,5,0
5,4649.45,1,0,0,46,5,0
7,1433.75,0,1,0,64,3,0
22,850.69,1,0,0,60,0,0
14,73.28,3,0,1,61,4,0
13,2951.97,3,0,0,22,0,0
10,4754.79,1,1,1,62,1,0
11,6598.47,0,1,1,36,3,0
12,1940.15,2,0,1,24,3,0
7,7878.54,0,0,0,40,5,0
17,678.49,3,1,0,26,0,0
0,2166.97,0,1,1,35,0,0
14,721.51,0,1,0,49,1,0
7,625.04,2,1,0,61,3,0
10,9197.7,2,0,1,24,1,0
11,5106.97,0,0,1,35,3,1
11,35.61,0,1,1,45,3,0
3,938.03,0,1,0,63,2,0
15,688.75,0,0,0,38,4,0
3,477.46,3,0,1,54,3,0
4,3586.15,1,1,1,36,1,0
23,2509.93,1,1,1,53,5,0
4,1815.05,3,1,0,59,4,0
7,630.3,3,1,0,18,4,0
9,975.6,2,1,0,55,4,0
16,1320.64,0,0,1,25,4,0
8,4618.09,2,1,0,51,4,0
21,13581.69,3,0,0,69,3,0
18,609.94,2,0,1,69,4,0
13,1253.48,2,1,0,33,0,0
7,986.35,0,0,0,67,2,0
8,135.2,2,1,0,36,0,0
21,742.38,3,0,0,28,3,0
10,6956.57,1,0,0,65,5,0
22,5551.82,0,1,1,29,0,0
0,550.32,2,0,0,58,1,0
13,1367.89,0,1,1,54,5,0
4,1116.68,1,0,1,64,0,0
20,479.59,2,0,1,65,5,0
13,2920.24,3,1,1,54,5,0
3,2444.57,1,0,0,40,0,0
21,1670.56,3,0,1,31,4,0
22,5803.39,0,1,1,39,2,0
0,2900.47,3,1,0,20,0,0
21,900.37,1,0,1,48,2,0
22,1403.8,3,1,0,27,0,0
18,488.11,0,0,1,67,3,0
7,2684.86,1,0,0,29,2,0
14,2650.23,1,0,0,51,2,0
20,6124.9,3,1,1,58,5,0
14,5810.01,3,0,0,43,3,0
8,5440.95,3,0,0,33,2,0
20,2388.55,3,1,0,65,4,0
8,3166.83,2,0,0,25,3,0
9,4482.2,2,1,1,47,2,0
19,288.49,2,1,0,24,5,0
20,1072.59,0,0,1,38,0,0
8,555.7,1,0,0,47,5,0
2,2149.05,0,0,0,27,0,0
19,5454.33,1,1,0,39,3,0
10,786.87,2,1,1,55,4,0
5,3938.06,1,0,0,62,3,0
1,1561.74,3,1,1,64,2,0
6,7001.45,1,1,1,62,1,0
17,2956.84,3,1,1,62,0,0
1,11259.04,2,1,1,53,2,0
16,845.78,3,0,1,30,3,0
10,7729.42,2,0,1,63,2,0
11,1325.09,2,0,0,36,1,0
18,2918.33,0,0,1,29,5,0
21,575.33,1,0,1,41,2,0
23,4278.66,3,0,0,54,5,0
6,11484.48,2,1,0,47,1,0
19,4645.4,0,0,1,47,5,0
5,2869.75,3,1,1,21,3,0
20,1783.78,2,0,1,32,1,0
23,1270.44,1,0,0,34,1,0
0,1629.08,3,1,0,64,5,0
16,1193.78,1,0,1,50,3,0
10,5364.08,1,0,0,42,4,0
21,6707.9,2,1,1,66,5,0
17,8966.73,0,0,0,19,2,0
20,1625.72,3,1,0,48,1,0
16,2370.42,1,0,1,64,0,0
6,2580.41,3,0,0,29,0,0
16,3158.81,2,1,1,25,4,0
19,7.38,3,1,0,45,5,0
8,5548.6,0,1,0,26,4,0
16,936.5,2,0,1,55,0,0
19,1916.91,2,1,1,69,0,0
21,5527.29,3,0,1,67,0,0
21,17286.92,2,1,0,69,2,0
7,4752.53,2,1,1,44,1,0
16,75.44,2,1,0,49,0,0
6,1380.18,1,1,1,65,1,0
0,851.91,1,1,1,59,4,0
12,9983.71,3,0,0,23,3,0
22,920.51,1,0,1,55,2,0
18,8612.6,0,0,0,65,4,0
23,8318.61,2,1,0,30,0,1
18,5486.71,1,1,1,18,5,0
16,309.66,1,1,1,64,4,0
12,5.99,3,1,1,29,0,0
15,4737.94,2,0,1,26,2,0
7,5560.25,3,1,1,26,3,0
18,9824.89,2,1,1,50,2,0
17,739.17,0,1,0,29,1,0
0,3963.17,3,1,0,58,4,0
13,2196.07,2,0,1,40,4,0
18,1194.64,1,1,1,49,3,0
14,2796.43,2,1,0,49,2,0
17,2383.54,3,1,1,18,1,0
1,1037.18,0,1,1,18,4,0
21,937.82,1,0,0,25,1,0
16,1999.98,3,0,0,58,0,0
17,1927.57,2,1,0,69,5,0
5,1078.84,0,1,0,60,5,0
18,918.48,0,1,1,65,4,0
3,9257.46,3,1,0,33,1,1
0,5949.57,0,0,0,46,4,0
7,5091.19,1,1,1,47,2,0
22,723.48,3,1,0,21,3,0
6,629.54,2,0,1,69,1,0
2,4971.62,0,0,1,24,3,0
9,612.5,0,1,1,34,2,0
9,2100.73,3,1,1,38,3,0
18,750.86,1,0,0,46,5,0
13,1424.78,1,0,1,44,5,0
1,5761.25,2,1,1,40,0,0
0,6660.76,1,0,0,27,5,0
22,17122.69,0,1,0,33,1,0
22,8642.09,0,0,0,68,2,0
17,3337.38,2,0,0,23,2,0
6,1695.45,0,0,0,34,1,0
7,178.27,2,0,0,22,3,0
0,2810.75,3,1,1,42,1,0
22,709.75,2,0,0,63,3,0
2,5694.09,0,1,0,19,5,1
23,2388.19,3,1,0,42,1,0
22,3967.16,1,1,1,36,0,0
7,3357.93,1,1,0,55,4,0
21,1280.06,3,1,1,62,5,0
14,4269.95,2,0,0,26,2,0
4,5561.71,3,1,1,43,5,0
2,4089.26,3,0,0,44,4,0
18,4499.15,1,0,0,29,1,0
0,1338.93,3,0,0,62,2,0
14,8630.54,0,0,0,29,1,0
7,1657.92,3,1,1,53,3,1
1,6820.54,0,1,0,54,0,1
2,5851.76,0,0,0,61,4,0
23,398.3,2,0,0,23,2,0
13,10168.15,0,1,1,29,5,0
23,16832.26,3,1,1,36,2,0
13,2795.33,1,1,1,31,2,0
10,4585.1,1,0,0,48,4,0
15,8140.11,1,0,1,62,5,0
3,60.68,2,0,1,29,1,0
19,7977.35,3,1,0,34,2,0
4,2961.48,1,1,0,40,5,0
21,5288.75,2,0,0,47,0,0
20,2334.3,3,1,1,47,1,0
13,2268.56,2,0,1,67,5,0
22,6834.21,1,1,1,40,5,0
15,2124.61,2,0,0,44,5,0
17,1914.78,2,0,1,59,2,0
6,2810.93,3,0,0,61,2,0
9,2192.98,1,1,1,66,0,0
6,1773.33,0,1,0,38,1,0
0,597.27,0,1,0,31,4,0
22,1519.51,0,1,1,24,0,0
20,994.05,3,0,0,55,4,0
18,1534.8,3,1,0,27,2,0
15,2697.99,3,0,1,61,1,0
18,2816.01,2,1,1,68,0,0
3,818.03,1,0,0,68,5,0
17,264.78,0,0,1,55,5,0
1,4092.87,3,0,1,52,5,0
0,2255.96,3,1,1,21,2,0
14,1750.73,2,1,0,60,5,0
4,416.39,1,0,1,33,0,0
19,1606.71,2,1,0,41,2,0
10,5114.14,0,0,0,46,5,0
9,2612.77,3,0,1,26,0,0
1,286.15,2,0,0,59,0,0
2,1211.64,3,0,0,19,2,0
22,11706.52,0,1,0,47,1,0
22,2359.13,0,0,1,28,3,0
11,1012.28,2,0,1,38,1,0
19,7340.92,0,0,0,45,2,0
4,1228.42,2,1,0,49,5,0
4,3926.97,3,0,1,42,5,0
5,477.76,1,0,1,40,0,0
8,510.56,2,0,1,22,2,0
1,2471.91,3,1,1,63,5,0
20,822.61,2,0,1,44,1,0
11,151.77,0,0,1,32,4,0
2,7830.0,1,0,1,30,0,0
19,172.85,1,1,0,44,5,0
21,3791.57,0,1,0,40,2,0
11,1214.83,3,0,1,32,2,0
23,8131.88,2,1,1,30,1,0
16,12817.34,2,1,1,48,5,0
9,1225.85,0,1,0,63,3,0
23,2682.9,2,1,1,29,2,0
13,4448.21,0,1,0,56,2,0
22,395.15,2,0,0,60,3,0
16,3708.07,0,1,0,48,5,0
17,7099.69,3,0,0,42,4,0
18,589.88,3,0,0,32,3,0
16,5473.66,3,1,1,56,2,0
13,368.55,2,1,1,44,0,0
8,2520.08,3,0,1,63,4,0
7,1243.66,0,1,1,19,2,0
1,1914.36,2,1,0,52,4,0
12,1072.74,2,1,1,50,4,0
6,905.5,2,0,0,21,0,0
8,4077.66,1,1,1,69,4,0
21,757.38,1,1,0,23,1,0
21,1574.84,0,1,1,34,1,1
10,962.92,2,1,0,24,4,0
13,817.93,0,0,1,49,0,0
3,2959.3,2,1,1,38,3,0
12,139.48,2,0,0,39,2,0
1,4666.25,1,1,1,19,4,0
22,2370.52,1,0,1,51,1,0
4,5288.42,0,1,0,55,5,1
10,718.64,2,0,0,50,1,0
5,3707.48,1,1,0,57,0,0
17,1637.2,3,1,1,68,2,0
20,239.74,3,0,1,21,1,0
9,4188.75,2,0,0,37,4,0
3,4308.81,3,1,0,21,0,0
8,947.9,3,0,1,23,3,0
5,7432.46,1,1,1,48,4,0
1,4331.39,3,1,0,40,2,0
16,1099.13,2,1,1,54,4,0
4,819.8,1,0,0,69,5,0
5,1739.94,2,0,1,47,5,0
11,1039.28,0,0,1,32,0,0
22,733.96,0,1,0,66,3,0
20,1527.98,3,0,1,36,2,0
9,78.12,0,0,1,33,2,0
21,1539.54,3,0,0,26,2,0
20,751.79,2,0,1,47,1,0
5,920.94,2,1,1,27,3,0
7,258.48,0,1,1,67,5,0
1,2666.99,3,0,0,69,1,0
11,1916.03,2,0,0,62,4,0
12,4166.42,3,0,1,56,3,0
20,13051.26,3,1,0,31,0,0
6,381.91,0,0,0,62,3,0
9,954.11,2,0,0,53,1,0
12,3441.4,2,1,0,26,4,0
16,812.72,3,1,1,31,2,0
20,91.83,2,1,1,52,5,0
13,348.95,3,0,1,59,0,0
1,1705.51,0,1,0,66,3,0
21,1690.49,0,1,0,59,2,0
10,10759.48,0,1,0,34,1,0
0,1881.8,1,0,0,33,5,0
18,3400.24,3,1,0,33,0,0
20,2033.01,0,1,1,39,4,0
3,943.8,0,1,1,24,4,0
18,334.31,3,0,1,68,1,0
20,5878.56,2,0,0,50,3,0
10,496.97,3,0,1,27,5,0
7,305.74,3,0,1,20,5,0
10,721.74,0,0,0,51,4,0
3,7.48,3,0,1,54,1,0
16,224.06,2,1,1,58,5,0
6,3025.19,0,1,0,32,3,0
7,837.35,1,1,0,67,1,0
2,1239.79,0,1,0,42,3,0
21,5410.88,3,1,1,30,5,0
1,4447.09,2,1,1,37,2,0
22,2033.29,2,1,1,35,2,0
14,2847.81,0,0,1,58,5,0
23,269.15,2,0,0,30,3,0
21,4301.35,3,0,1,52,4,0
21,2178.2,2,1,1,65,4,0
4,2538.54,3,0,1,44,2,0
23,3285.6,1,1,1,67,5,0
0,2080.49,1,1,0,66,0,0
3,2212.51,3,1,1,25,4,0
14,2077.26,0,0,0,24,5,0
19,2060.41,3,0,1,28,5,0
18,4161.35,3,1,0,44,0,0
2,1671.7,0,0,1,33,5,0
19,8.69,0,0,1,53,2,0
10,2840.74,3,1,0,62,2,0
16,9151.36,0,0,1,51,2,0
12,891.02,3,0,0,35,0,0
10,5081.61,3,0,1,18,2,0
1,1823.61,3,0,0,39,4,0
8,3089.91,2,0,1,46,5,0
1,6645.75,2,0,0,35,1,0
20,4422.28,3,0,0,53,0,0
8,6477.36,3,1,1,65,3,0
8,28.7,2,0,0,62,3,0
7,622.24,0,0,1,51,3,0
16,1652.31,0,1,1,30,1,1
0,5648.5,2,1,1,52,1,0
10,5467.74,0,1,0,43,3,0
7,614.22,3,0,0,44,0,0
9,460.3,2,0,0,66,3,0
6,5400.02,0,0,0,44,3,0
2,2338.96,2,0,0,27,0,0
2,2956.68,2,1,1,35,1,0
17,4969.68,0,1,1,18,4,0
4,713.81,3,1,1,21,4,0
11,440.23,1,0,1,26,0,0
11,5877.93,3,1,0,35,0,0
18,355.59,3,1,0,67,0,0
5,276.94,3,1,1,67,5,0
1,973.35,1,1,1,63,3,0
11,1143.12,3,1,1,20,0,0
18,827.8,0,1,0,63,2,0
4,4060.01,0,1,1,32,2,0
11,10875.36,1,0,1,35,2,0
16,667.9,3,0,1,56,1,0
16,4567.75,3,1,1,58,0,0
9,135.75,1,1,1,20,2,0
22,379.76,3,1,1,37,5,0
16,2171.55,0,0,1,59,4,0
14,23539.41,3,1,0,50,2,0
11,8949.38,3,1,1,29,2,0
15,356.16,0,0,0,21,4,0
23,822.07,3,1,0,59,4,0
18,8744.77,0,1,0,62,2,0
7,490.11,0,1,1,47,5,0
20,4073.58,0,1,1,37,4,0
16,3.33,2,0,0,44,0,0
22,2996.67,2,0,0,35,3,0
4,2047.22,0,1,1,63,1,0
21,1910.44,1,0,1,60,2,0
15,5301.64,0,0,1,30,5,0
5,252.54,1,0,1,47,3,0
7,1421.23,2,1,0,27,1,0
17,1771.98,3,0,1,49,2,0
11,396.92,3,0,0,24,5,0
14,268.68,3,0,0,46,3,0
8,593.94,3,0,1,61,1,0
12,827.45,0,0,0,45,2,0
14,10149.53,1,1,0,25,3,0
9,1936.58,2,0,0,54,3,0
15,2141.82,2,0,1,42,0,0
6,3682.73,3,1,1,24,5,0
16,3458.57,2,1,0,23,4,0
